Precinct_Lon,Precinct_Lat,US_CONG,CO_SEN,CO_HSE,ARAP,COMM,Precinct,PRECINCT,HYPERLINK,created_us,created_da,last_edite,last_edi_1,Voter_Coun,Voter_Co_1,Shape_Leng,Shape_Area,VSPC_Name,Address,City,State,ZIP,VSPC_Lat,VSPC_Lon,Area_Lead,Precinct_Lead,Hand_Counter_1,Hand_Counter_2,Hand_Counter_3,Hand_Counter_4,Hand_Counter_5,Hand_Counter_6,Hand_Counter_7,Hand_Counter_8,Hand_Counter_9,Hand_Counter_10,PRECINCT_STR,Voter_Count,Secondary,VSPC_Rebalanced
-104.8932447,39.6172366,6,26,37,3,0,6263703231,231,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_231.pdf,AC,2022/02/02,AC,2025/10/20,1164,2025/10/20,0.05302869342,0.00013194357,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,231,1277,Smoky Hill Library,Greenwood Village City Hall
-104.8823859,39.61736543,6,26,37,3,0,6263703232,232,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_232.pdf,AC,2022/02/02,AC,2025/10/20,1657,2025/10/20,0.054045705,0.00018417049,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,232,1629,Smoky Hill Library,Greenwood Village City Hall
-104.8849753,39.60010688,6,26,37,3,0,6263703234,234,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_234.pdf,AC,2022/02/02,AC,2025/10/20,1463,2025/10/20,0.1279877457,0.00029738545,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,234,1374,Smoky Hill Library,Greenwood Village City Hall
-104.8711379,39.60203034,6,26,37,3,0,6263703247,247,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_247.pdf,AC,2022/02/02,AC,2025/10/20,1617,2025/10/20,0.03615211531,8.023909e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,247,1671,Smoky Hill Library,Greenwood Village City Hall
-104.8789144,39.6017967,6,26,37,3,0,6263703248,248,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_248.pdf,AC,2022/02/02,AC,2025/10/20,674,2025/10/20,0.03260493038,2.432478e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,248,660,Smoky Hill Library,Greenwood Village City Hall
-104.8712567,39.61319821,6,26,37,3,0,6263703249,249,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_249.pdf,AC,2022/02/02,AC,2025/10/20,871,2025/10/20,0.03361549198,6.930542e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,249,849,Smoky Hill Library,Greenwood Village City Hall
-104.8662897,39.60781639,6,26,37,3,0,6263703250,250,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_250.pdf,AC,2022/02/02,AC,2025/10/20,1040,2025/10/20,0.05115448537,6.677523e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,250,1012,Smoky Hill Library,Greenwood Village City Hall
-104.8585787,39.61242817,6,26,37,3,0,6263703251,251,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_251.pdf,AC,2022/02/02,AC,2025/10/20,1551,2025/10/20,0.05476912558,9.457695e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,251,1555,Smoky Hill Library,Greenwood Village City Hall
-104.8586287,39.61947523,6,26,37,3,1,6263703252,252,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_252.pdf,AC,2022/02/02,AC,2025/10/20,1493,2025/10/20,0.07282987781,0.00020213364,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,252,1430,Smoky Hill Library,Greenwood Village City Hall
-104.8699989,39.62059579,6,26,37,3,0,6263703253,253,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_253.pdf,AC,2022/02/02,AC,2025/10/20,1714,2025/10/20,0.1667300701,0.00016312441,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,253,1651,Smoky Hill Library,Greenwood Village City Hall
-104.8800186,39.63762635,6,26,37,3,0,6263703254,254,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_254.pdf,AC,2022/02/02,AC,2025/10/20,436,2025/10/20,0.04980916287,0.00010205874,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,254,444,Smoky Hill Library,Greenwood Village City Hall
-104.8778525,39.64928602,6,27,3,3,1,6270303258,258,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_258.pdf,AC,2022/02/02,AC,2025/10/20,825,2025/10/20,0.02564063931,3.328572e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,258,1072,Cook Park Recreation Center,Greenwood Village City Hall
-104.9001337,39.5990226,6,27,37,3,0,6273703233,233,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_233.pdf,AC,2022/02/02,AC,2025/10/20,1051,2025/10/20,0.03744957098,5.551017e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,233,962,Arapahoe County Lima Plaza,Greenwood Village City Hall
-104.845192,39.63170844,6,27,40,3,1,6274003255,255,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_255.pdf,AC,2022/02/02,AC,2025/10/20,201,2025/10/20,0.2519700194,0.00192166489,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,255,1072,Smoky Hill Library,Greenwood Village City Hall
-104.8248043,39.63553599,6,27,40,3,0,6274003269,269,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_269.pdf,AC,2022/02/02,AC,2025/10/20,1365,2025/10/20,0.0274738789,4.610337e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,269,1095,Smoky Hill Library,Greenwood Village City Hall
-104.819837,39.63308099,6,27,40,3,0,6274003270,270,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_270.pdf,AC,2022/02/02,AC,2025/10/20,1239,2025/10/20,0.04694344581,6.524635e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,270,981,Smoky Hill Library,Greenwood Village City Hall
-104.8126432,39.63192165,6,27,40,3,1,6274003271,271,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_271.pdf,AC,2022/02/02,AC,2025/10/20,1116,2025/10/20,0.04294671376,6.526111e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,271,798,Smoky Hill Library,Greenwood Village City Hall
-104.8261167,39.62761783,6,27,40,3,0,6274003272,272,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_272.pdf,AC,2022/02/02,AC,2025/10/20,560,2025/10/20,0.03875998125,3.899976e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,272,890,Smoky Hill Library,Greenwood Village City Hall
-104.8176288,39.62705844,6,27,40,3,0,6274003273,273,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_273.pdf,AC,2022/02/02,AC,2025/10/20,1177,2025/10/20,0.03173772351,5.070799e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,273,906,Smoky Hill Library,Greenwood Village City Hall
-104.8470751,39.6581735,6,27,40,3,0,6274003424,424,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_424.pdf,AC,2022/02/02,AC,2025/10/20,52,2025/10/20,0.01480660792,5.12211e-06,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,424,40,Heather Gardens,Greenwood Village City Hall
-104.8242267,39.64215377,6,29,40,3,0,6294003448,448,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_448.pdf,AC,2022/02/02,AC,2025/10/20,1679,2025/10/20,0.03381822184,6.737346e-05,Greenwood Village City Hall,6060 S Quebec St,Greenwood Village,CO,80111,39.6139,-104.8893,,,,,,,,,,,,,448,1735,City of Aurora Municipal Center,Greenwood Village City Hall
-104.822804,39.71798793,6,28,42,3,0,6284203532,532,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_532.pdf,AC,2022/02/02,AC,2025/10/20,1003,2025/10/20,0.04187426279,9.866678e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,532,998,Community College of Aurora CentreTech Campus,Heather Gardens
-104.8144894,39.71758516,6,28,42,3,0,6284203533,533,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_533.pdf,AC,2022/02/02,AC,2025/10/20,1605,2025/10/20,0.05064712333,0.0001497658,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,533,1433,Beck Recreation Center,Heather Gardens
-104.8564482,39.69278957,6,29,41,3,0,6294103416,416,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_416.pdf,AC,2022/02/02,AC,2025/10/20,1615,2025/10/20,0.05257865294,0.00014187034,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,416,1659,Aurora Center for Active Adults,Heather Gardens
-104.8608556,39.68580059,6,29,41,3,0,6294103417,417,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_417.pdf,AC,2022/02/02,AC,2025/10/20,1102,2025/10/20,0.03650948592,7.246761e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,417,1165,Aurora Center for Active Adults,Heather Gardens
-104.8515303,39.6852304,6,29,41,3,0,6294103418,418,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_418.pdf,AC,2022/02/02,AC,2025/10/20,963,2025/10/20,0.03121097058,5.831298e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,418,932,City of Aurora Municipal Center,Heather Gardens
-104.8519318,39.67842015,6,29,41,3,0,6294103420,420,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_420.pdf,AC,2022/02/02,AC,2025/10/20,1613,2025/10/20,0.03327991918,6.798906e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,420,1751,City of Aurora Municipal Center,Heather Gardens
-104.8552987,39.67088317,6,29,41,3,0,6294103421,421,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_421.pdf,AC,2022/02/02,AC,2025/10/20,550,2025/10/20,0.033796577,4.832473e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,421,549,City of Aurora Municipal Center,Heather Gardens
-104.8496435,39.67077558,6,29,41,3,0,6294103422,422,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_422.pdf,AC,2022/02/02,AC,2025/10/20,722,2025/10/20,0.02494657261,3.292615e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,422,716,City of Aurora Municipal Center,Heather Gardens
-104.856793,39.66395211,6,29,41,3,0,6294103423,423,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_423.pdf,AC,2022/02/02,AC,2025/10/20,1468,2025/10/20,0.0587318195,0.00014990871,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,423,1447,Cook Park Recreation Center,Heather Gardens
-104.8429973,39.66320587,6,29,41,3,0,6294103425,425,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_425.pdf,AC,2022/02/02,AC,2025/10/20,1504,2025/10/20,0.03932230692,7.256678e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,425,1419,City of Aurora Municipal Center,Heather Gardens
-104.8419737,39.67134633,6,29,41,3,0,6294103427,427,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_427.pdf,AC,2022/02/02,AC,2025/10/20,1518,2025/10/20,0.03954629251,7.649211e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,427,1549,City of Aurora Municipal Center,Heather Gardens
-104.833077,39.67118691,6,29,41,3,0,6294103428,428,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_428.pdf,AC,2022/02/02,AC,2025/10/20,1057,2025/10/20,0.02952970141,5.611357e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,428,1109,City of Aurora Municipal Center,Heather Gardens
-104.8425475,39.67847588,6,29,41,3,0,6294103429,429,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_429.pdf,AC,2022/02/02,AC,2025/10/20,824,2025/10/20,0.03318781646,6.765673e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,429,898,City of Aurora Municipal Center,Heather Gardens
-104.8332892,39.67849203,6,29,41,3,0,6294103430,430,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_430.pdf,AC,2022/02/02,AC,2025/10/20,1087,2025/10/20,0.03213144156,6.399306e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,430,1191,City of Aurora Municipal Center,Heather Gardens
-104.8427776,39.68551382,6,29,41,3,0,6294103431,431,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_431.pdf,AC,2022/02/02,AC,2025/10/20,653,2025/10/20,0.0324460502,6.270889e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,431,629,City of Aurora Municipal Center,Heather Gardens
-104.8424162,39.69270872,6,29,41,3,0,6294103432,432,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_432.pdf,AC,2022/02/02,AC,2025/10/20,1306,2025/10/20,0.03588242814,7.09791e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,432,1335,City of Aurora Municipal Center,Heather Gardens
-104.833424,39.68926028,6,29,41,3,0,6294103433,433,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_433.pdf,AC,2022/02/02,AC,2025/10/20,964,2025/10/20,0.04926895491,0.00013353292,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,433,997,City of Aurora Municipal Center,Heather Gardens
-104.8240937,39.69301867,6,29,41,3,0,6294103434,434,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_434.pdf,AC,2022/02/02,AC,2025/10/20,1178,2025/10/20,0.03412943102,7.014391e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,434,1214,City of Aurora Municipal Center,Heather Gardens
-104.8240162,39.68573065,6,29,41,3,0,6294103436,436,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_436.pdf,AC,2022/02/02,AC,2025/10/20,1475,2025/10/20,0.03365180967,6.891106e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,436,1517,City of Aurora Municipal Center,Heather Gardens
-104.8495241,39.69994283,6,29,42,3,0,6294203518,518,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_518.pdf,AC,2022/02/02,AC,2025/10/20,701,2025/10/20,0.02316383352,3.148269e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,518,743,Pickens Technical College,Heather Gardens
-104.8438643,39.69997867,6,29,42,3,0,6294203519,519,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_519.pdf,AC,2022/02/02,AC,2025/10/20,788,2025/10/20,0.02690150645,4.369529e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,519,878,Pickens Technical College,Heather Gardens
-104.8364769,39.70383933,6,29,42,3,0,6294203520,520,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_520.pdf,AC,2022/02/02,AC,2025/10/20,1017,2025/10/20,0.04556290776,7.674204e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,520,1015,Pickens Technical College,Heather Gardens
-104.8311892,39.7036484,6,29,42,3,0,6294203521,521,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_521.pdf,AC,2022/02/02,AC,2025/10/20,910,2025/10/20,0.04450069274,8.009888e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,521,863,City of Aurora Municipal Center,Heather Gardens
-104.823865,39.70347061,6,29,42,3,0,6294203534,534,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_534.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.04699888341,0.00013146143,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,534,1076,City of Aurora Municipal Center,Heather Gardens
-104.8144115,39.70415199,6,29,42,3,0,6294203535,535,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_535.pdf,AC,2022/02/02,AC,2025/10/20,924,2025/10/20,0.04417743224,0.00010093852,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,535,903,City of Aurora Municipal Center,Heather Gardens
-104.8167273,39.69856025,6,29,42,3,0,6294203536,536,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_536.pdf,AC,2022/02/02,AC,2025/10/20,731,2025/10/20,0.01855848716,2.148489e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,536,802,City of Aurora Municipal Center,Heather Gardens
-104.8078533,39.70255907,6,29,42,3,0,6294203542,542,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_542.pdf,AC,2022/02/02,AC,2025/10/20,523,2025/10/20,0.03288355971,4.983043e-05,Heather Gardens,2888 S Heather Gardens Way,Aurora,CO,80014,39.7067,-104.8125,,,,,,,,,,,,,542,804,City of Aurora Municipal Center,Heather Gardens
-104.3507434,39.65137371,4,21,56,3,1,4215603363,363,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_363.pdf,AC,2022/02/02,AC,2025/10/20,2043,2025/10/20,0.6101889203,0.02280338921,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,363,1914,Arapahoe County Fairgrounds,Kelver Library
-104.2107624,39.66274318,4,21,56,3,0,4215603364,364,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_364.pdf,AC,2022/02/02,AC,2025/10/20,1647,2025/10/20,0.7224522247,0.02442685737,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,364,1509,Arapahoe County Fairgrounds,Kelver Library
-103.9273048,39.6496516,4,21,56,3,0,4215603365,365,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_365.pdf,AC,2022/02/02,AC,2025/10/20,1082,2025/10/20,1.279903586,0.07609648614,Kelver Library,585 S Main St,Byers,CO,80103,39.7088,-104.2235,,,,,,,,,,,,,365,1010,Arapahoe County Fairgrounds,Kelver Library
-104.759915,39.70695454,6,28,36,3,1,6283603551,551,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_551.pdf,AC,2022/02/02,AC,2025/10/20,929,2025/10/20,0.2051239159,0.00161469053,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,551,868,Arapahoe County CentrePoint Plaza,Mission Viejo Library
-104.7848698,39.70319861,6,29,36,3,0,6293603552,552,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_552.pdf,AC,2022/02/02,AC,2025/10/20,1110,2025/10/20,0.03682436857,7.072561e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,552,1085,City of Aurora Municipal Center,Mission Viejo Library
-104.7810712,39.69886856,6,29,36,3,0,6293603553,553,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_553.pdf,AC,2022/02/02,AC,2025/10/20,1433,2025/10/20,0.04634383328,8.037817e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,553,1458,City of Aurora Municipal Center,Mission Viejo Library
-104.7744762,39.69203797,6,29,41,3,0,6294103555,555,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_555.pdf,AC,2022/02/02,AC,2025/10/20,1042,2025/10/20,0.03166589919,4.209714e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,555,971,City of Aurora Municipal Center,Mission Viejo Library
-104.7775475,39.6861986,6,29,41,3,0,6294103559,559,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_559.pdf,AC,2022/02/02,AC,2025/10/20,915,2025/10/20,0.03823113133,6.901692e-05,Mission Viejo Library,15324 E Hampden Cir,Aurora,CO,80013,39.708,-104.7846,,,,,,,,,,,,,559,885,City of Aurora Municipal Center,Mission Viejo Library
-104.7196444,39.71721566,6,28,36,3,0,6283603502,502,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_502.pdf,AC,2022/02/02,AC,2025/10/20,2970,2025/10/20,0.1688100049,0.00145192176,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,502,1294,The Avenue Church,Parkside Village Retirement Resort
-104.694361,39.72992906,6,28,36,3,0,6283603561,561,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_561.pdf,AC,2022/02/02,AC,2025/10/20,1921,2025/10/20,0.1335156158,0.00068304226,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,561,0,Arapahoe County Fairgrounds,Parkside Village Retirement Resort
-104.6924896,39.71835722,6,28,36,3,0,6283603563,563,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_563.pdf,AC,2022/02/02,AC,2025/10/20,1930,2025/10/20,0.04786177341,0.00013694654,Parkside Village Retirement Resort,14501 E Crestline Dr,Aurora,CO,80015,39.7093,-104.7195,,,,,,,,,,,,,563,0,Arapahoe County Fairgrounds,Parkside Village Retirement Resort
-104.8502789,39.71696406,6,28,42,3,0,6284203512,512,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_512.pdf,AC,2022/02/02,AC,2025/10/20,1021,2025/10/20,0.02969352709,4.405874e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,512,1096,Aurora Center for Active Adults,Pickens Technical College
-104.837046,39.71668204,6,28,42,3,0,6284203523,523,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_523.pdf,AC,2022/02/02,AC,2025/10/20,1356,2025/10/20,0.06484624471,0.00022665308,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,523,1312,Community College of Aurora CentreTech Campus,Pickens Technical College
-104.8356851,39.72388828,6,28,42,3,0,6284203524,524,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_524.pdf,AC,2022/02/02,AC,2025/10/20,919,2025/10/20,0.05239113019,7.884908e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,524,997,Community College of Aurora CentreTech Campus,Pickens Technical College
-104.8431938,39.73032548,6,28,42,3,0,6284203525,525,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_525.pdf,AC,2022/02/02,AC,2025/10/20,962,2025/10/20,0.04257810536,7.978604e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,525,918,Community College of Aurora CentreTech Campus,Pickens Technical College
-104.8367953,39.73189568,6,28,42,3,0,6284203526,526,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_526.pdf,AC,2022/02/02,AC,2025/10/20,904,2025/10/20,0.03590522568,5.978659e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,526,895,Community College of Aurora CentreTech Campus,Pickens Technical College
-104.8425699,39.70723691,6,29,42,3,0,6294203522,522,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_522.pdf,AC,2022/02/02,AC,2025/10/20,1110,2025/10/20,0.03736637963,7.379167e-05,Pickens Technical College,500 Airport Blvd Bldg E,Aurora,CO,80011,39.7299,-104.8395,,,,,,,,,,,,,522,1090,Heather Gardens,Pickens Technical College
-104.8544019,39.60693539,6,26,37,3,0,6263703245,245,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_245.pdf,AC,2022/02/02,AC,2025/10/20,514,2025/10/20,0.02160771919,2.46601e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,245,494,Greenwood Village City Hall,Smoky Hill Library
-104.8619697,39.60298809,6,26,37,3,0,6263703246,246,https://gis.arapahoegov.com/mapsandphotos/electionprecinctpdfs/Precinct_246.pdf,AC,2022/02/02,AC,2025/10/20,1122,2025/10/20,0.0418963836,5.833237e-05,Smoky Hill Library,5430 S Biscay Cir,Centennial,CO,80015,39.582,-104.8664,,,,,,,,,,,,,246,1137,Greenwood Village City Hall,Smoky Hill Library
